ID_cliente,Genero,Edad,Pareja,Dependientes,Año,Mes,Dia,Antiguedad(meses)
9974-JFBHQ,Hombre,69,No,Sí,2024,1,9,64
5356-RHIPP,Hombre,74,No,No,2023,2,18,1
6624-JDRDS,Mujer,70,No,No,2024,8,11,6
0608-JDVEC,Hombre,62,Sí,No,2023,10,4,50
9780-FKVVF,Hombre,54,No,No,2024,5,26,6
1919-RTPQD,Hombre,43,Sí,Sí,2023,6,26,7
5214-NLTIT,Hombre,31,Sí,Sí,2023,12,5,72
3345-PBBFH,Hombre,54,Sí,No,2023,7,9,8
5055-BRMNE,Mujer,66,Sí,Sí,2023,6,3,67
9189-JWSHV,Mujer,53,Sí,No,2023,8,24,24
2190-PHBHR,Mujer,47,Sí,No,2023,10,28,72
2650-GYRYL,Hombre,43,Sí,Sí,2023,5,26,33
0746-JTRFU,Hombre,42,No,,2023,9,26,2
5208-FVQKB,Hombre,61,Sí,No,2023,2,5,70
7184-LRUUR,Mujer,53,No,No,2024,6,21,22
6627-CFOSN,Mujer,27,No,No,2024,3,24,59
3982-JGSFD,Hombre,68,No,No,2023,12,17,36
1574-DYCWE,Mujer,68,Sí,Sí,2023,7,7,51
7247-XOZPB,Hombre,21,Sí,No,2023,1,30,53
2466-FCCPT,Mujer,35,Sí,Sí,2023,12,23,20
6211-WWLTF,Hombre,70,Sí,No,2024,1,30,63
4826-TZEVA,Mujer,70,No,No,2024,7,1,40
6016-NXBNJ,Hombre,53,No,No,2024,8,2,35
9138-EFSMO,Hombre,52,Sí,,2023,1,5,26
0576-WNXXC,Hombre,75,Sí,No,2024,3,3,27
4632-XJMEX,Hombre,29,No,Sí,2024,6,9,53
8910-LEDAG,Hombre,68,Sí,No,2024,6,4,34
3452-GWUIN,Mujer,62,Sí,No,2024,5,5,19
2716-GFZOR,Hombre,57,Sí,No,2023,2,3,43
3724-UCSHY,Hombre,72,Sí,Sí,2024,1,3,6
8626-XHBIE,Hombre,69,No,Sí,2024,1,30,56
4628-CTTLA,Hombre,27,No,No,2023,3,8,57
3192-LNKRK,Hombre,56,Sí,Sí,2023,6,20,34
4439-YRNVD,Mujer,49,No,No,2023,8,28,10
2876-VBBBL,Mujer,65,No,,2023,10,21,1
6834-NXDCA,Mujer,36,No,No,2023,1,28,13
2208-UGTGR,Hombre,29,No,No,2024,1,7,56
3005-TYFRD,Mujer,22,Sí,No,2023,12,9,55
8670-MEFCP,Mujer,35,Sí,Sí,2023,9,27,36
3079-BCHLN,Hombre,35,Sí,No,2023,4,4,47
2320-SLKMB,Mujer,54,No,No,2023,8,1,26
7777-UNYHB,Mujer,50,Sí,Sí,2023,8,15,12
5597-GLBUC,Mujer,68,No,No,2023,2,10,1
7278-CKDNC,Hombre,26,No,No,2023,5,5,24
2748-MYRVK,Mujer,66,No,No,2023,3,10,63
8450-UYIBU,Mujer,29,No,No,2023,12,10,35
2969-VAPYH,Mujer,60,No,No,2024,8,30,67
4822-YCXMX,Hombre,58,No,No,2023,7,27,25
7181-OQCUT,Hombre,74,No,No,2024,3,9,21
8474-UMLNT,Mujer,41,No,,2024,4,24,13
9821-POOTN,Hombre,40,Sí,No,2023,3,31,35
3836-FZSDJ,Hombre,43,Sí,No,2023,9,29,71
9142-XMYJH,Mujer,29,No,,2023,10,20,29
6559-ILWKJ,Hombre,38,Sí,No,2024,8,4,71
0187-QSXOE,Hombre,41,Sí,No,2024,2,10,7
7733-UDMTP,Mujer,51,No,No,2024,5,28,57
2649-HWLYB,Hombre,51,Sí,No,2024,8,29,65
5214-CHIWJ,Hombre,22,No,,2023,4,7,27
4229-CZMLL,Hombre,56,No,No,2024,4,21,6
6904-JLBGY,Mujer,21,No,,2023,8,6,72
2465-BLLEU,Hombre,73,No,No,2023,6,11,1
1685-VAYJF,Hombre,36,No,No,2024,8,1,11
8874-EJNSR,Hombre,36,Sí,Sí,2023,3,2,39
6917-YACBP,Mujer,23,No,No,2024,5,10,59
5049-MUBWG,Hombre,62,No,No,2024,4,23,26
4223-WOZCM,Hombre,68,No,No,2024,8,3,2
0769-MURVM,Mujer,45,Sí,Sí,2023,5,22,72
9253-VIFJQ,Hombre,54,Sí,,2024,4,25,65
7030-FZTFM,Hombre,51,Sí,Sí,2023,9,14,72
9741-YLNTD,Hombre,40,No,No,2023,10,5,6
5917-RYRMG,Hombre,31,No,No,2024,7,7,32
5120-ZBLAI,Mujer,23,Sí,No,2023,9,25,50
1194-BHJYC,Hombre,48,Sí,No,2023,10,10,61
3663-MITLP,Mujer,25,No,No,2024,3,6,15
0906-QVPMS,Hombre,65,Sí,No,2023,5,30,72
9025-ZRPVR,Hombre,64,No,No,2023,5,16,9
1905-OEILC,Mujer,46,No,No,2023,9,9,1
7858-GTZSP,Mujer,22,No,No,2024,3,9,12
3285-UCQVC,Mujer,65,No,No,2023,6,29,37
6248-BSHKG,Hombre,66,Sí,Sí,2023,6,25,61
4685-TFLLS,Hombre,44,Sí,Sí,2023,1,9,18
3470-BTGQO,Hombre,73,No,Sí,2023,7,3,21
1209-VFFOC,Hombre,34,Sí,Sí,2023,9,9,68
8224-DWCKX,Hombre,64,No,No,2024,7,2,12
5482-PLVPE,Mujer,50,No,No,2024,4,14,2
4553-DVPZG,Mujer,23,Sí,No,2023,7,3,62
4902-OHLSK,Mujer,25,No,No,2024,6,9,29
6917-IAYHD,Hombre,51,No,Sí,2024,3,20,1
0495-ZBNGW,Hombre,64,Sí,No,2023,10,31,5
8620-RJPZN,Mujer,48,No,No,2024,3,30,1
7572-KPVKK,Hombre,33,No,Sí,2023,12,7,62
2642-MAWLJ,Mujer,38,Sí,Sí,2024,7,13,36
2357-COQEK,Mujer,32,No,No,2024,8,29,28
7103-ZGVNT,Mujer,43,Sí,Sí,2023,11,28,69
3737-GCSPV,Mujer,56,Sí,No,2023,7,21,11
2027-WKXMW,Mujer,32,Sí,No,2024,7,29,63
7137-NAXML,Hombre,44,No,No,2024,7,15,23
2428-ZMCTB,Hombre,70,No,No,2023,1,24,10
2961-VNFKL,Mujer,52,Sí,No,2024,8,26,71
1768-HNVGJ,Mujer,57,No,No,2023,12,27,45
6963-KQYQB,Mujer,22,Sí,Sí,2023,11,11,70
5934-RMPOV,Mujer,60,No,Sí,2023,6,18,22
1207-BLKSA,Mujer,69,Sí,Sí,2023,5,16,52
4088-YLDSU,Hombre,40,Sí,No,2023,5,12,55
8316-BBQAY,Mujer,58,No,No,2023,3,30,65
1166-PQLGG,Mujer,31,Sí,Sí,2023,10,3,72
3146-JTQHR,Hombre,57,Sí,No,2023,2,18,10
4291-YZODP,Mujer,44,,Sí,2023,6,8,7
4395-PZMSN,Hombre,66,No,No,2024,2,23,5
6427-FEFIG,Mujer,21,Sí,Sí,2024,1,25,24
0017-IUDMW,Mujer,42,,Sí,2023,10,11,72
8706-HRADD,Hombre,29,No,,2024,6,27,21
9955-QOPOY,Hombre,69,Sí,No,2023,11,10,69
4385-ZKVNW,Hombre,71,Sí,,2023,7,14,44
5446-DKWYW,Mujer,64,Sí,Sí,2023,4,9,61
2034-CGRHZ,Hombre,39,No,No,2023,3,17,24
5797-APWZC,Mujer,59,No,No,2024,1,24,1
3683-QKIUE,Mujer,62,No,No,2024,7,31,6
4228-ZGYUW,Hombre,37,No,No,2023,3,6,4
9031-ZVQPT,Hombre,20,Sí,No,2023,12,10,72
2990-IAJSV,Hombre,54,No,No,2024,1,23,72
8107-KNCIM,Hombre,57,Sí,No,2023,8,6,14
9027-YFHQJ,Hombre,23,No,No,2023,8,3,7
5176-LDKUH,Mujer,54,No,No,2023,2,23,48
4644-OBGFZ,Hombre,49,Sí,Sí,2023,1,29,55
7926-IJOOU,Hombre,29,No,No,2024,7,3,1
6480-YAGIY,Hombre,72,No,No,2023,7,3,45
4029-HPFVY,Hombre,50,No,No,2023,9,6,3
7602-DBTOU,Mujer,22,Sí,No,2023,8,5,71
5345-BMKWB,Hombre,50,Sí,No,2023,4,4,8
3519-ZKXGG,Mujer,46,Sí,No,2024,2,20,3
5457-COLHT,Hombre,27,Sí,,2023,1,22,69
6416-TVAIH,Hombre,22,,Sí,2023,7,7,1
5451-YHYPW,Mujer,33,Sí,No,2023,5,12,72
5108-ADXWO,Hombre,44,No,No,2023,7,3,11
7998-WNZEM,Hombre,56,No,No,2023,12,22,71
7515-LODFU,Hombre,35,No,No,2024,6,17,69
3066-RRJIO,Mujer,29,No,No,2023,7,22,1
4664-NJCMS,Mujer,31,Sí,No,2024,3,8,33
0307-BCOPK,Mujer,25,No,No,2024,6,2,16
7629-WFGLW,Mujer,75,Sí,No,2023,2,25,56
2542-HYGIQ,Mujer,44,No,No,2024,7,5,1
6715-OFDBP,Hombre,68,No,No,2023,6,18,5
5016-LIPDW,Hombre,36,Sí,Sí,2023,3,21,57
6481-LXPWL,Hombre,31,Sí,Sí,2024,3,31,56
1567-DSCIC,Hombre,42,No,No,2024,8,29,8
2150-UWTFY,Mujer,36,Sí,Sí,2024,7,29,22
6124-ACRHJ,Mujer,38,No,No,2023,5,22,1
9362-MWODR,Mujer,30,No,Sí,2024,4,10,40
9975-GPKZU,Hombre,71,Sí,Sí,2024,8,8,46
9625-RZFUK,Hombre,72,,Sí,2023,8,24,63
5153-LXKDT,Hombre,64,Sí,,2023,12,9,68
5161-UBZXI,Hombre,29,Sí,Sí,2023,12,11,69
1020-JPQOW,Mujer,56,Sí,No,2024,8,26,56
7919-ZODZZ,Mujer,33,Sí,Sí,2024,8,26,10
0565-JUPYD,Hombre,30,No,,2023,12,25,63
6867-ACCZI,Mujer,70,Sí,Sí,2023,11,29,24
5939-XAIXZ,Mujer,35,No,No,2024,2,29,19
9054-FOWNV,Hombre,40,Sí,Sí,2024,3,31,22
2683-BPJSO,Hombre,40,Sí,No,2023,6,10,29
2157-MXBJS,Hombre,43,,No,2023,4,21,13
8207-VVMYB,Mujer,55,Sí,No,2024,8,5,70
9732-EQMWY,Mujer,43,Sí,No,2024,2,16,49
9360-AHGNL,Mujer,20,Sí,No,2023,3,31,43
1087-UDSIH,Mujer,71,No,No,2023,3,3,3
5269-NRGDP,Hombre,28,Sí,Sí,2024,6,29,42
6195-MELTI,Hombre,36,No,No,2023,4,26,57
5485-WUYWF,Hombre,54,No,No,2024,6,13,2
2121-JAFOM,Mujer,49,Sí,No,2024,4,24,72
8818-DOPVL,Mujer,49,No,No,2024,1,2,46
2632-UCGVD,Hombre,21,Sí,No,2023,2,27,66
5445-PZWGX,Hombre,67,No,No,2023,10,2,62
1227-UDMZR,Mujer,44,Sí,,2024,5,22,72
5198-HQAEN,Hombre,28,Sí,Sí,2023,9,8,35
5334-JLAXU,Mujer,41,Sí,No,2024,7,26,60
9170-CCKOU,Hombre,61,Sí,No,2023,4,19,17
2167-FQSTQ,Mujer,68,Sí,No,2023,9,4,72
2819-GWENI,Mujer,67,Sí,Sí,2023,9,5,28
1043-YCUTE,Hombre,67,Sí,No,2023,5,21,56
3814-MLAXC,Mujer,33,No,No,2024,4,3,31
3572-UUHRS,Hombre,31,No,No,2023,9,29,45
2692-PFYTJ,Mujer,20,No,No,2024,8,23,1
1226-UDFZR,Mujer,53,No,No,2024,6,24,2
5955-EPOAZ,Mujer,46,No,,2024,4,26,6
6821-JPCDC,Mujer,49,Sí,No,2024,7,29,48
8815-LMFLX,Hombre,29,Sí,Sí,2024,4,27,25
9135-HSWOC,Hombre,44,Sí,Sí,2024,8,1,64
8582-KRHPJ,Hombre,53,No,No,2023,10,12,50
5811-IWXYM,Mujer,75,Sí,,2023,4,5,52
7044-YAACC,Hombre,36,Sí,No,2023,7,29,4
8189-XRIKE,Mujer,51,No,No,2023,8,26,32
1506-YJTYT,Hombre,37,Sí,Sí,2023,4,9,45
4123-DVHPH,Hombre,46,Sí,No,2024,3,22,9
6425-YQLLO,Mujer,72,Sí,No,2024,8,11,66
5442-UTCVD,Hombre,62,No,Sí,2023,1,25,3
2228-BZDEE,Mujer,73,,No,2023,12,30,54
7734-DBOAI,Mujer,44,Sí,Sí,2024,1,29,1
2789-CZANW,Mujer,65,Sí,Sí,2023,4,3,64
2091-RFFBA,Mujer,31,No,No,2023,7,9,31
2114-MGINA,Mujer,23,No,No,2023,2,27,14
7596-LDUXP,Mujer,34,No,No,2023,11,6,12
3740-RLMVT,Hombre,54,Sí,No,2023,10,3,67
4489-SNOJF,Mujer,37,Sí,Sí,2023,2,7,35
2192-OZITF,Mujer,63,No,No,2023,2,21,45
5651-CPDND,Hombre,64,No,No,2023,9,29,10
2186-QZEYA,Mujer,20,No,No,2024,6,21,29
1131-ALZWV,Mujer,45,No,No,2024,8,1,24
7729-XBTWX,Hombre,42,Sí,,2024,4,3,66
9134-WYRVP,Hombre,61,No,No,2024,3,8,51
3284-SVCRO,Mujer,29,Sí,No,2023,1,10,45
9732-OUYRN,Mujer,45,Sí,No,2023,9,23,49
3620-EHIMZ,Mujer,49,Sí,Sí,2024,1,23,52
0559-CKHUS,Mujer,38,Sí,No,2024,1,4,29
2931-SVLTV,Hombre,44,Sí,Sí,2023,1,24,40
6899-PPEEA,Mujer,72,No,No,2024,2,14,37
7504-UWHNB,Hombre,22,No,No,2023,1,21,25
2582-FFFZR,Mujer,37,No,No,2023,5,4,22
8908-NMQTX,Hombre,74,No,No,2024,6,28,72
2187-LZGPL,Mujer,62,No,No,2024,2,4,7
1431-AIDJQ,Hombre,35,Sí,Sí,2024,4,27,33
6288-LBEAR,Mujer,55,No,No,2023,10,7,23
4597-NUCQV,Hombre,33,No,No,2024,6,29,24
9019-QVLZD,Mujer,71,No,No,2024,3,8,1
8413-YNHNV,Hombre,30,No,No,2023,8,29,69
5808-TOTXO,Mujer,56,No,Sí,2023,7,1,3
4369-NYSCF,Hombre,67,No,No,2023,5,14,56
6333-YDVLT,Hombre,52,,,2023,10,12,65
5324-KTGCG,Hombre,44,Sí,No,2023,11,22,71
5599-HVLTW,Mujer,59,No,No,2023,1,20,14
7394-LWLYN,Mujer,48,No,No,2023,9,21,2
3707-LRWZD,Mujer,52,No,No,2024,2,21,32
6873-UDNLD,Hombre,52,No,No,2023,8,15,40
2700-LUEVA,Hombre,35,No,No,2023,5,8,1
1455-ESIQH,Hombre,68,No,No,2023,6,8,1
0958-YHXGP,Mujer,49,No,No,2023,8,30,7
1101-SSWAG,Mujer,38,Sí,No,2023,4,28,15
2979-SXESE,Mujer,43,Sí,Sí,2023,1,3,17
4013-TLDHQ,Hombre,20,No,No,2024,5,2,19
5743-KHMNA,Hombre,20,No,No,2023,4,14,71
4194-FJARJ,Mujer,55,Sí,Sí,2023,8,3,54
5325-UWTWJ,Hombre,26,Sí,No,2024,8,16,31
3969-GYXEL,Mujer,60,No,No,2024,8,10,11
9208-OLGAQ,Mujer,38,No,,2024,5,24,18
3244-CQPHU,Mujer,69,No,,2023,8,6,72
2674-MLXMN,Mujer,70,No,No,2024,3,17,71
9708-HPXWZ,Hombre,42,No,No,2023,4,23,5
6992-TKNYO,Hombre,65,Sí,No,2023,4,25,38
4468-YDOVK,Hombre,67,No,Sí,2023,6,7,5
3754-DXMRT,Hombre,49,No,No,2024,3,28,2
5792-JALQC,Mujer,41,No,No,2023,11,4,52
7130-VTEWQ,Mujer,20,No,No,2023,11,25,8
2200-DSAAL,Mujer,55,No,No,2023,6,21,68
4302-ZYFEL,Hombre,67,Sí,Sí,2023,11,26,69
9351-LZYGF,Mujer,22,Sí,,2024,4,9,42
4366-CTOUZ,Mujer,59,No,No,2023,4,10,50
6121-VZNQB,Mujer,29,No,No,2023,5,9,1
7903-CMPEY,Hombre,65,Sí,No,2023,5,20,1
1518-OMDIK,Hombre,37,Sí,,2024,5,26,33
6671-NGWON,Mujer,35,No,No,2023,2,7,7
0595-ITUDF,Hombre,62,Sí,Sí,2023,5,10,64
6996-KNSML,Mujer,62,No,No,2024,5,22,1
1092-GANHU,Hombre,69,No,No,2023,2,20,17
1955-IBMMB,Hombre,58,No,No,2023,7,1,59
0096-BXERS,Mujer,21,Sí,No,2024,7,3,6
3806-YAZOV,Mujer,29,No,No,2023,2,1,3
7998-ZLXWN,Mujer,30,Sí,No,2024,6,17,15
6253-WRFHY,Hombre,26,Sí,Sí,2023,4,21,13
9133-AYJZG,Mujer,24,No,No,2023,1,1,23
2675-OTVVJ,Hombre,22,Sí,No,2023,7,24,31
8680-CGLTP,Hombre,29,No,No,2023,11,26,29
8430-TWCBX,Mujer,71,Sí,,2023,6,26,49
5018-GWURO,Mujer,46,Sí,No,2023,12,6,56
6741-QRLUP,Mujer,37,No,No,2024,5,29,63
4737-HOBAX,Hombre,22,Sí,No,2023,10,4,63
0537-QYZZN,Hombre,46,Sí,Sí,2023,4,24,24
3340-QBBFM,Hombre,65,Sí,No,2023,7,2,36
1704-NRWYE,Mujer,45,No,No,2024,8,29,9
2592-SEIFQ,Hombre,71,No,No,2023,3,27,3
8200-KLNYW,Mujer,62,Sí,No,2023,1,5,21
3372-CDXFJ,Hombre,54,Sí,,2023,11,27,13
4781-ZXYGU,Hombre,24,Sí,Sí,2023,9,28,1
7632-YUTXB,Mujer,32,Sí,Sí,2023,1,3,25
2718-YSKCS,Hombre,29,Sí,Sí,2023,10,25,71
9896-UYMIE,Hombre,27,No,No,2024,8,27,66
0853-NWIFK,Mujer,58,No,No,2024,4,2,45
8212-CRQXP,Mujer,63,Sí,No,2023,2,2,22
6980-CDGFC,Mujer,41,Sí,No,2023,9,10,67
7691-XVTZH,Mujer,43,Sí,No,2023,8,1,68
2520-SGTTA,Mujer,56,Sí,Sí,2024,1,7,0
7481-ATQQS,Mujer,59,,No,2024,8,20,49
2277-VWCNI,Mujer,25,No,No,2023,8,8,4
1088-CNNKB,Hombre,22,Sí,No,2024,1,8,63
8642-GVWRF,Mujer,22,Sí,,2024,7,7,2
1930-BZLHI,Hombre,30,No,No,2023,12,6,21
3400-ESFUW,Hombre,73,Sí,Sí,2023,4,2,55
5868-YTYKS,Hombre,59,No,Sí,2023,6,21,1
3525-DVKFN,Mujer,65,No,No,2023,7,26,17
1482-OXZSY,Hombre,49,No,No,2024,4,11,30
0377-JBKKT,Hombre,43,Sí,,2024,5,8,22
5778-BVOFB,Mujer,44,No,No,2023,2,28,9
3373-YZZYM,Hombre,69,Sí,Sí,2024,6,1,1
2057-ZBLPD,Mujer,67,Sí,No,2024,2,5,21
0228-MAUWC,Hombre,52,No,No,2023,8,20,19
5502-RLUYV,Mujer,72,Sí,Sí,2023,10,4,69
0023-HGHWL,Hombre,23,No,No,2024,2,9,1
7663-YJHSN,Mujer,49,Sí,No,2024,6,27,72
4915-BFSXL,Hombre,68,Sí,Sí,2023,2,22,70
3086-RUCRN,Mujer,68,No,No,2024,3,23,66
5215-LNLDJ,Mujer,57,Sí,Sí,2024,7,1,7
7576-JMYWV,Mujer,74,Sí,Sí,2024,8,16,46
5914-DVBWJ,Mujer,57,No,No,2024,8,25,18
9039-RBEEE,Hombre,53,No,No,2023,4,21,39
0257-KXZGU,Mujer,64,Sí,Sí,2023,11,15,32
1307-ATKGB,Hombre,62,No,No,2023,9,30,24
8417-FMLZI,Hombre,49,Sí,Sí,2024,8,11,6
3714-XPXBW,Mujer,37,No,,2023,11,20,37
1850-AKQEP,Hombre,32,No,Sí,2023,7,5,8
2824-DXNKN,Mujer,28,Sí,Sí,2023,2,26,72
5227-JSCFE,Hombre,58,Sí,No,2023,7,3,71
0848-ZGQIJ,Mujer,46,Sí,No,2023,1,6,16
3621-CHYVB,Mujer,44,Sí,No,2024,4,24,57
8042-RNLKO,Hombre,66,No,No,2024,5,23,66
1792-UXAFY,Mujer,52,No,No,2023,12,31,17
5372-FBKBN,Mujer,56,No,Sí,2023,9,2,21
0420-TXVSG,Hombre,65,Sí,No,2023,7,15,66
6217-TOWGS,Mujer,75,Sí,No,2023,12,22,17
0515-YPMCW,Hombre,34,No,Sí,2024,8,18,1
0378-XSZPU,Hombre,44,Sí,,2023,11,16,58
1045-LTCYT,Mujer,62,Sí,Sí,2023,7,28,8
1544-JJMYL,Hombre,26,No,No,2024,1,8,27
4636-JGAAI,Hombre,45,Sí,No,2024,1,28,34
6874-SGLHU,Hombre,20,,No,2024,5,2,30
5951-AOFIH,Hombre,48,No,No,2024,7,1,33
4729-XKASR,Hombre,27,No,Sí,2024,3,27,1
3059-NGMXB,Hombre,50,Sí,Sí,2024,3,20,14
8652-YHIYU,Mujer,64,No,Sí,2024,1,30,16
5278-PNYOX,Mujer,22,No,No,2024,6,20,49
7998-ZLXWN,Mujer,30,Sí,No,2024,6,17,15
5449-FIBXJ,Hombre,50,Sí,Sí,2024,8,20,19
3486-HOOGQ,Mujer,29,Sí,Sí,2024,1,22,70
5061-PBXFW,Mujer,33,Sí,Sí,2023,5,13,32
8630-FJLIB,Mujer,60,No,No,2024,5,8,18
3891-NLXJB,Hombre,66,No,No,2023,11,28,37
4749-OJKQU,Mujer,50,No,No,2023,3,23,4
0577-WHMEV,Mujer,22,Sí,,2023,1,6,16
5453-AXEPF,Hombre,57,Sí,No,2023,8,23,17
3639-XJHKQ,Mujer,43,No,Sí,2023,7,1,19
3716-LRGXK,Hombre,75,Sí,No,2024,2,11,60
2263-SFSQZ,Hombre,52,Sí,Sí,2024,7,13,51
9950-MTGYX,Hombre,48,Sí,Sí,2023,10,30,28
3397-AVTKU,Hombre,50,No,No,2023,8,6,43
4825-FUREZ,Hombre,42,Sí,No,2023,7,3,42
9837-BMCLM,Hombre,55,No,No,2023,1,24,3
2672-OJQZP,Mujer,42,No,No,2023,3,26,1
0137-UDEUO,Mujer,60,No,No,2024,7,26,3
3134-DSHVC,Mujer,23,,No,2023,1,1,63
6161-UUUTA,Hombre,42,No,No,2024,8,21,3
7821-DPRQE,Hombre,64,Sí,No,2024,7,20,68
6543-XRMYR,Mujer,33,No,No,2023,12,29,30
2001-EWBQU,Mujer,58,No,No,2024,6,27,60
4925-LMHOK,Hombre,37,No,No,2023,3,28,15
1608-GMEWB,Hombre,61,No,No,2023,7,22,45
6695-AMZUF,Mujer,26,,No,2023,2,22,70
1455-UGQVH,Hombre,35,Sí,No,2023,11,3,10
8410-BGQXN,Hombre,35,No,,2023,12,7,4
8280-MQRQN,Mujer,34,No,No,2023,12,7,1
1619-YWUBB,Mujer,30,Sí,No,2023,6,3,68
7611-YKYTC,Hombre,72,Sí,Sí,2023,1,31,22
2037-SGXHH,Hombre,60,Sí,Sí,2023,9,29,38
3178-FESZO,Mujer,47,No,,2023,9,30,1
0365-GXEZS,Hombre,34,Sí,No,2023,11,6,18
0082-OQIQY,Hombre,57,,No,2023,11,10,29
6087-MVHJH,Mujer,20,No,No,2023,12,22,16
4603-JANFB,Hombre,64,No,No,2024,6,25,1
3018-TFTSU,Hombre,25,No,No,2024,3,31,12
3606-SBKRY,Hombre,56,No,No,2023,5,23,31
4806-KEXQR,Hombre,47,No,No,2023,12,25,4
0667-NSRGI,Mujer,64,Sí,No,2023,4,6,48
7083-YNSKY,Mujer,69,No,No,2024,4,22,15
6893-ODYYE,Hombre,64,No,No,2024,5,6,50
8242-JSVBO,Hombre,21,No,,2023,10,24,7
2479-BRAMR,Hombre,27,Sí,No,2023,12,22,41
9541-ZPSEA,Hombre,51,Sí,Sí,2024,8,23,68
2665-NPTGL,Mujer,27,Sí,No,2024,6,30,26
1139-WUOAH,Hombre,20,No,No,2024,3,9,57
4693-VWVBO,Mujer,41,No,No,2023,11,5,3
7434-SHXLS,Mujer,50,No,No,2024,2,3,1
6937-GCDGQ,Hombre,30,Sí,Sí,2023,5,9,19
0988-JRWWP,Mujer,25,No,No,2024,3,26,3
5075-JSDKI,Mujer,28,No,No,2024,8,3,59
7908-QCBCA,Mujer,60,Sí,No,2023,9,29,1
8644-XYTSV,Hombre,72,Sí,No,2023,7,22,42
6711-FLDFB,Mujer,24,No,No,2023,11,4,7
3873-WOSBC,Hombre,68,Sí,No,2023,4,30,67
7465-ZZRVX,Hombre,50,No,No,2023,9,18,1
7975-JMZNT,Hombre,27,Sí,No,2023,11,5,66
7251-XFOIL,Mujer,36,No,No,2024,4,26,61
4116-IQRFR,Hombre,65,Sí,,2024,7,12,4
4967-WPNCF,Hombre,44,No,No,2024,3,3,72
3714-JTVOV,Mujer,49,Sí,No,2024,8,4,42
8259-DZLIZ,Mujer,45,Sí,Sí,2024,1,2,64
0442-ZXKVS,Mujer,51,Sí,No,2024,2,6,54
7853-WNZSY,Hombre,72,No,No,2023,7,27,1
3120-FAZKD,Hombre,35,Sí,Sí,2023,9,20,54
8606-OEGQZ,Mujer,28,,Sí,2023,7,10,18
0225-ZORZP,Hombre,26,No,No,2023,12,1,3
4702-IOQDC,Mujer,41,No,No,2023,6,2,1
9489-JMTTN,Mujer,39,Sí,Sí,2024,2,6,72
0575-CUQOV,Hombre,47,Sí,No,2024,3,21,60
0967-BMLBD,Mujer,50,Sí,Sí,2023,6,4,11
6178-KFNHS,Mujer,47,No,Sí,2024,3,23,12
2830-LEWOA,Hombre,73,Sí,Sí,2023,3,8,61
5006-MXVRN,Mujer,41,No,No,2024,3,29,39
1264-BYWMS,Hombre,26,No,No,2023,10,8,55
9658-WYUFB,Mujer,74,No,No,2023,5,27,17
8327-WKMIE,Hombre,24,No,No,2024,3,21,37
6917-FIJHC,Mujer,32,Sí,No,2023,6,22,72
5329-KRDTM,Hombre,22,Sí,No,2023,12,1,72
7797-EJMDP,Mujer,41,No,No,2023,4,11,8
3530-VWVGU,Mujer,27,Sí,Sí,2023,5,1,22
2013-SGDXK,Mujer,47,No,No,2023,9,5,1
6368-NWMCE,Mujer,62,No,No,2024,2,15,38
3633-CDBUW,Hombre,20,No,Sí,2023,9,9,17
0707-HOVVN,Mujer,42,No,,2024,8,3,70
8580-QVLOC,Mujer,67,Sí,Sí,2024,4,5,72
3956-MGXOG,Mujer,47,No,No,2024,2,26,28
9274-UARKJ,Mujer,54,No,No,2024,4,29,15
4077-HWUYD,Hombre,48,Sí,Sí,2023,8,8,72
2012-NWRPA,Mujer,29,Sí,No,2024,5,20,11
8808-ELEHO,Hombre,70,No,No,2024,1,26,8
0103-CSITQ,Mujer,50,Sí,No,2023,5,30,57
3506-LCJDC,Hombre,57,Sí,Sí,2023,3,23,1
8671-KKKOS,Mujer,73,Sí,No,2023,5,28,46
7305-ZWMAJ,Hombre,51,Sí,No,2023,10,20,30
9518-XXBXE,Hombre,33,Sí,No,2024,4,21,10
3934-HXCFZ,Hombre,46,Sí,No,2023,8,12,23
6578-KRMAW,Hombre,55,No,No,2023,12,29,32
4860-IJUDE,Hombre,67,No,No,2023,12,17,13
7666-WKRON,Mujer,56,No,No,2023,4,22,39
9688-YGXVR,Mujer,56,No,No,2024,2,10,44
0423-UDIJQ,Hombre,69,No,No,2024,7,23,9
1945-XISKS,Mujer,44,Sí,No,2023,3,15,67
4910-AQFFX,Hombre,32,Sí,Sí,2023,2,24,9
2154-KVJFF,Mujer,36,No,No,2024,3,21,15
5360-LJCNJ,Mujer,59,Sí,No,2023,10,3,71
2607-FBDFF,Hombre,22,,No,2024,6,2,1
9647-ERGBE,Mujer,45,Sí,Sí,2023,11,4,30
3428-XZMAZ,Hombre,32,No,No,2023,4,8,1
1100-DDVRV,Hombre,24,Sí,No,2024,2,23,17
0378-TOVMS,Mujer,41,No,No,2023,3,18,3
4355-HBJHH,Hombre,69,Sí,Sí,2023,3,27,67
6728-WYQBC,Hombre,75,No,,2024,2,17,1
9058-CBREO,Mujer,64,No,No,2023,3,28,1
9029-FEGVJ,Mujer,64,Sí,No,2024,6,4,32
6328-ZPBGN,Mujer,57,No,No,2023,3,15,11
7216-KAOID,Hombre,60,,Sí,2023,10,21,41
0318-QUUOB,Hombre,36,Sí,No,2023,8,31,1
6145-NNPNO,Mujer,34,No,No,2023,4,29,1
5520-FVEWJ,Mujer,34,Sí,Sí,2024,7,17,12
